Gene Name	Accession-1	Left-End-Position	Right-End-Position	Product	Genes in same transcription unit	Accession-1
carB	SACI_RS07735	1381447	1384605	carbamoyl-phosphate synthase (glutamine-hydrolyzing) large subunit	lysX // carB // SACI_RS07730 // argH // SACI_RS07720	lysX // carB // SACI_RS07730 // argH // SACI_RS07720
SACI_RS03965	SACI_RS03965	664088	665107	methionine synthase	SACI_RS03970 // SACI_RS03965 // SACI_RS03960 // pcn	SACI_RS03970 // SACI_RS03965 // SACI_RS03960 // pcn
SACI_RS01195	SACI_RS01195	204898	206193	MmgE/PrpD family protein	SACI_RS01195	SACI_RS01195
SACI_RS03970	SACI_RS03970	665113	665574	30S ribosomal protein S15	SACI_RS03970 // SACI_RS03965 // SACI_RS03960 // pcn	SACI_RS03970 // SACI_RS03965 // SACI_RS03960 // pcn
lysX	SACI_RS07740	1384602	1385450	lysine biosynthesis protein LysX	lysX // carB // SACI_RS07730 // argH // SACI_RS07720	lysX // carB // SACI_RS07730 // argH // SACI_RS07720
SACI_RS07745	SACI_RS07745	1385438	1386025	haloacid dehalogenase	SACI_RS07745	SACI_RS07745
SACI_RS03975	SACI_RS03975	665548	665919	sirohydrochlorin cobaltochelatase	SACI_RS03975	SACI_RS03975
SACI_RS07750	SACI_RS07750	1386119	1387081	3-hydroxyacyl-CoA dehydrogenase family protein	SACI_RS07750	SACI_RS07750
SACI_RS07755	SACI_RS07755	1387132	1387698	cupin domain-containing protein	SACI_RS07755	SACI_RS07755
SACI_RS03980	SACI_RS03980	665983	666624	30S ribosomal protein S6e	SACI_RS04005 // SACI_RS04000 // SACI_RS03995 // SACI_RS03990 // SACI_RS03985 // SACI_RS03980	SACI_RS04005 // SACI_RS04000 // SACI_RS03995 // SACI_RS03990 // SACI_RS03985 // SACI_RS03980
SACI_RS00120	SACI_RS00120	18433	18909	NOB1 family endonuclease	SACI_RS00130 // SACI_RS00125 // SACI_RS00120 // SACI_RS00115 // SACI_RS00110	SACI_RS00130 // SACI_RS00125 // SACI_RS00120 // SACI_RS00115 // SACI_RS00110
SACI_RS01200	SACI_RS01200	206397	207317	lactate/malate dehydrogenase family protein	SACI_RS01205 // SACI_RS01200	SACI_RS01205 // SACI_RS01200
SACI_RS03985	SACI_RS03985	666633	667883	translation initiation factor IF-2 subunit gamma	SACI_RS04005 // SACI_RS04000 // SACI_RS03995 // SACI_RS03990 // SACI_RS03985 // SACI_RS03980	SACI_RS04005 // SACI_RS04000 // SACI_RS03995 // SACI_RS03990 // SACI_RS03985 // SACI_RS03980
SACI_RS07760	SACI_RS07760	1387739	1387924	hypothetical protein	SACI_RS07760	SACI_RS07760
SACI_RS08135	SACI_RS08135	1462257	1463306	glucose-1-phosphate thymidylyltransferase	rfbC // SACI_RS08145 // SACI_RS08140 // SACI_RS08135	rfbC // SACI_RS08145 // SACI_RS08140 // SACI_RS08135
SACI_RS03990	SACI_RS03990	667865	668281	PIN domain-containing protein	SACI_RS04005 // SACI_RS04000 // SACI_RS03995 // SACI_RS03990 // SACI_RS03985 // SACI_RS03980	SACI_RS04005 // SACI_RS04000 // SACI_RS03995 // SACI_RS03990 // SACI_RS03985 // SACI_RS03980
SACI_RS07765	SACI_RS07765	1387921	1388493	membrane protein	SACI_RS07765	SACI_RS07765
SACI_RS03995	SACI_RS03995	668286	668837	DNA-directed RNA polymerase	SACI_RS04005 // SACI_RS04000 // SACI_RS03995 // SACI_RS03990 // SACI_RS03985 // SACI_RS03980	SACI_RS04005 // SACI_RS04000 // SACI_RS03995 // SACI_RS03990 // SACI_RS03985 // SACI_RS03980
SACI_RS07770	SACI_RS07770	1388545	1388934	hypothetical protein	SACI_RS07770	SACI_RS07770
SACI_RS07775	SACI_RS07775	1389018	1389506	adenosine monophosphate-protein transferase	SACI_RS07775	SACI_RS07775
SACI_RS04000	SACI_RS04000	668837	669043	DNA-binding protein	SACI_RS04005 // SACI_RS04000 // SACI_RS03995 // SACI_RS03990 // SACI_RS03985 // SACI_RS03980	SACI_RS04005 // SACI_RS04000 // SACI_RS03995 // SACI_RS03990 // SACI_RS03985 // SACI_RS03980
SACI_RS01205	SACI_RS01205	207319	208218	3-phosphoglycerate dehydrogenase	SACI_RS01205 // SACI_RS01200	SACI_RS01205 // SACI_RS01200
SACI_RS04005	SACI_RS04005	669058	669552	DUF359 domain-containing protein	SACI_RS04005 // SACI_RS04000 // SACI_RS03995 // SACI_RS03990 // SACI_RS03985 // SACI_RS03980	SACI_RS04005 // SACI_RS04000 // SACI_RS03995 // SACI_RS03990 // SACI_RS03985 // SACI_RS03980
SACI_RS11685	SACI_RS11685	1389435	1389803	DUF309 domain-containing protein	SACI_RS11685	SACI_RS11685
SACI_RS04010	SACI_RS04010	669605	670846	2,3-bisphosphoglycerate-independent phosphoglycerate mutase	SACI_RS04015 // SACI_RS04010	SACI_RS04015 // SACI_RS04010
SACI_RS07780	SACI_RS07780	1389910	1390257	hypothetical protein	amrS // SACI_RS07780	amrS // SACI_RS07780
SACI_RS04015	SACI_RS04015	670843	673086	CDC48 family AAA ATPase	SACI_RS04015 // SACI_RS04010	SACI_RS04015 // SACI_RS04010
amrS	SACI_RS07785	1390290	1391345	AmmeMemoRadiSam system radical SAM enzyme	amrS // SACI_RS07780	amrS // SACI_RS07780
SACI_RS07790	SACI_RS07790	1391348	1392142	enoyl-CoA hydratase/isomerase family protein	SACI_RS07790	SACI_RS07790
SACI_RS00125	SACI_RS00125	18899	19645	NAD(+)/NADH kinase	SACI_RS00130 // SACI_RS00125 // SACI_RS00120 // SACI_RS00115 // SACI_RS00110	SACI_RS00130 // SACI_RS00125 // SACI_RS00120 // SACI_RS00115 // SACI_RS00110
SACI_RS01210	SACI_RS01210	208297	208731	EVE domain-containing protein	SACI_RS01210	SACI_RS01210
SACI_RS07795	SACI_RS07795	1392205	1392756	hypothetical protein	SACI_RS07795	SACI_RS07795
SACI_RS04040	SACI_RS04040	678974	679126	type II toxin-antitoxin system ParD family antitoxin	SACI_RS04040 // SACI_RS04035	SACI_RS04040 // SACI_RS04035
SACI_RS04025	SACI_RS04025	676892	677785	carbon-nitrogen hydrolase family protein	SACI_RS04025 // rgy	SACI_RS04025 // rgy
SACI_RS07800	SACI_RS07800	1392830	1393687	protoheme IX farnesyltransferase	SACI_RS07800	SACI_RS07800
SACI_RS04030	SACI_RS04030	677802	678131	30S ribosomal protein S25e	SACI_RS04030	SACI_RS04030
SACI_RS07805	SACI_RS07805	1393916	1394701	homoserine dehydrogenase	SACI_RS07805	SACI_RS07805
SACI_RS08235	SACI_RS08235	1481661	1483142	M61 family metallopeptidase	SACI_RS08235	SACI_RS08235
SACI_RS01215	SACI_RS01215	208803	209942	alanine--glyoxylate aminotransferase family protein	bluB // SACI_RS01215	bluB // SACI_RS01215
SACI_RS04035	SACI_RS04035	678181	678936	TrmB family transcriptional regulator	SACI_RS04040 // SACI_RS04035	SACI_RS04040 // SACI_RS04035
SACI_RS07815	SACI_RS07815	1395573	1396919	TldD/PmbA family protein	SACI_RS07825 // SACI_RS07820 // SACI_RS07815	SACI_RS07825 // SACI_RS07820 // SACI_RS07815
SACI_RS07820	SACI_RS07820	1396912	1398159	TldD/PmbA family protein	SACI_RS07825 // SACI_RS07820 // SACI_RS07815	SACI_RS07825 // SACI_RS07820 // SACI_RS07815
SACI_RS07825	SACI_RS07825	1398196	1398630	universal stress protein	SACI_RS07825 // SACI_RS07820 // SACI_RS07815	SACI_RS07825 // SACI_RS07820 // SACI_RS07815
SACI_RS07830	SACI_RS07830	1398616	1399308	biotin--[acetyl-CoA-carboxylase] ligase	SACI_RS07835 // SACI_RS07830	SACI_RS07835 // SACI_RS07830
SACI_RS00130	SACI_RS00130	19654	20007	hypothetical protein	SACI_RS00130 // SACI_RS00125 // SACI_RS00120 // SACI_RS00115 // SACI_RS00110	SACI_RS00130 // SACI_RS00125 // SACI_RS00120 // SACI_RS00115 // SACI_RS00110
bluB	SACI_RS01220	209952	210617	5,6-dimethylbenzimidazole synthase	bluB // SACI_RS01215	bluB // SACI_RS01215
SACI_RS04045	SACI_RS04045	679204	679971	tRNA (adenine-N1)-methyltransferase	SACI_RS04055 // SACI_RS04050 // SACI_RS04045	SACI_RS04055 // SACI_RS04050 // SACI_RS04045
SACI_RS07835	SACI_RS07835	1399295	1400353	threonylcarbamoyl-AMP synthase	SACI_RS07835 // SACI_RS07830	SACI_RS07835 // SACI_RS07830
SACI_RS04050	SACI_RS04050	679989	680318	hypothetical protein	SACI_RS04055 // SACI_RS04050 // SACI_RS04045	SACI_RS04055 // SACI_RS04050 // SACI_RS04045
SACI_RS11695	SACI_RS11695	1440431	1440871	hypothetical protein	SACI_RS11695	SACI_RS11695
SACI_RS04055	SACI_RS04055	680315	681274	V-type ATPase subunit	SACI_RS04055 // SACI_RS04050 // SACI_RS04045	SACI_RS04055 // SACI_RS04050 // SACI_RS04045
SACI_RS08040	SACI_RS08040	1443061	1443315	hypothetical protein	SACI_RS08040	SACI_RS08040
SACI_RS04060	SACI_RS04060	681257	681586	hypothetical protein	SACI_RS04060	SACI_RS04060
SACI_RS08050	SACI_RS08050	1444832	1446238	hypothetical protein	SACI_RS08055 // SACI_RS08050 // SACI_RS08045	SACI_RS08055 // SACI_RS08050 // SACI_RS08045
SACI_RS07845	SACI_RS07845	1401092	1402240	M20 family metallopeptidase	SACI_RS07845 // SACI_RS07840	SACI_RS07845 // SACI_RS07840
SACI_RS01225	SACI_RS01225	210738	210971	hypothetical protein	SACI_RS01225	SACI_RS01225
SACI_RS04070	SACI_RS04070	682610	683185	XTP/dITP diphosphatase	SACI_RS04090 // SACI_RS04085 // SACI_RS11595 // SACI_RS04080 // SACI_RS04075 // SACI_RS04070	SACI_RS04090 // SACI_RS04085 // SACI_RS11595 // SACI_RS04080 // SACI_RS04075 // SACI_RS04070
SACI_RS07850	SACI_RS07850	1402260	1403324	hypothetical protein	SACI_RS07855 // SACI_RS07850	SACI_RS07855 // SACI_RS07850
SACI_RS04075	SACI_RS04075	683139	683798	Kae1-associated kinase Bud32	SACI_RS04090 // SACI_RS04085 // SACI_RS11595 // SACI_RS04080 // SACI_RS04075 // SACI_RS04070	SACI_RS04090 // SACI_RS04085 // SACI_RS11595 // SACI_RS04080 // SACI_RS04075 // SACI_RS04070
SACI_RS07855	SACI_RS07855	1403358	1404770	MFS transporter	SACI_RS07855 // SACI_RS07850	SACI_RS07855 // SACI_RS07850
pyk	SACI_RS07860	1405056	1406381	pyruvate kinase	SACI_RS07865 // pyk	SACI_RS07865 // pyk
SACI_RS04080	SACI_RS04080	683789	684787	N(6)-L-threonylcarbamoyladenine synthase Kae1	SACI_RS04090 // SACI_RS04085 // SACI_RS11595 // SACI_RS04080 // SACI_RS04075 // SACI_RS04070	SACI_RS04090 // SACI_RS04085 // SACI_RS11595 // SACI_RS04080 // SACI_RS04075 // SACI_RS04070
SACI_RS07865	SACI_RS07865	1406374	1406853	DUF2299 domain-containing protein	SACI_RS07865 // pyk	SACI_RS07865 // pyk
SACI_RS00135	SACI_RS00135	20087	21088	NAD(P)/FAD-dependent oxidoreductase	SACI_RS00140 // SACI_RS00135	SACI_RS00140 // SACI_RS00135
SACI_RS01230	SACI_RS01230	211084	211569	3-isopropylmalate dehydratase small subunit	SACI_RS01235 // SACI_RS01230	SACI_RS01235 // SACI_RS01230
SACI_RS11595	SACI_RS11595	684784	684978	30S ribosomal protein S27ae	SACI_RS04090 // SACI_RS04085 // SACI_RS11595 // SACI_RS04080 // SACI_RS04075 // SACI_RS04070	SACI_RS04090 // SACI_RS04085 // SACI_RS11595 // SACI_RS04080 // SACI_RS04075 // SACI_RS04070
SACI_RS07870	SACI_RS07870	1406898	1407221	hypothetical protein	SACI_RS07870	SACI_RS07870
SACI_RS04085	SACI_RS04085	684959	685315	30S ribosomal protein S24e	SACI_RS04090 // SACI_RS04085 // SACI_RS11595 // SACI_RS04080 // SACI_RS04075 // SACI_RS04070	SACI_RS04090 // SACI_RS04085 // SACI_RS11595 // SACI_RS04080 // SACI_RS04075 // SACI_RS04070
SACI_RS07875	SACI_RS07875	1407297	1407878	class I SAM-dependent methyltransferase	SACI_RS07875	SACI_RS07875
SACI_RS04090	SACI_RS04090	685342	686139	thiazole biosynthesis protein	SACI_RS04090 // SACI_RS04085 // SACI_RS11595 // SACI_RS04080 // SACI_RS04075 // SACI_RS04070	SACI_RS04090 // SACI_RS04085 // SACI_RS11595 // SACI_RS04080 // SACI_RS04075 // SACI_RS04070
SACI_RS07880	SACI_RS07880	1407917	1408123	MoaD/ThiS family protein	SACI_RS07895 // SACI_RS07890 // SACI_RS07885 // SACI_RS07880	SACI_RS07895 // SACI_RS07890 // SACI_RS07885 // SACI_RS07880
SACI_RS11600	SACI_RS11600	686222	686431	TRASH domain-containing protein	SACI_RS04095 // SACI_RS11600	SACI_RS04095 // SACI_RS11600
SACI_RS01235	SACI_RS01235	211569	212813	3-isopropylmalate dehydratase large subunit	SACI_RS01235 // SACI_RS01230	SACI_RS01235 // SACI_RS01230
SACI_RS04095	SACI_RS04095	686362	687024	UbiX family flavin prenyltransferase	SACI_RS04095 // SACI_RS11600	SACI_RS04095 // SACI_RS11600
SACI_RS07885	SACI_RS07885	1408116	1408796	hypothetical protein	SACI_RS07895 // SACI_RS07890 // SACI_RS07885 // SACI_RS07880	SACI_RS07895 // SACI_RS07890 // SACI_RS07885 // SACI_RS07880
SACI_RS07890	SACI_RS07890	1408793	1409896	FAD-binding oxidoreductase	SACI_RS07895 // SACI_RS07890 // SACI_RS07885 // SACI_RS07880	SACI_RS07895 // SACI_RS07890 // SACI_RS07885 // SACI_RS07880
SACI_RS04100	SACI_RS04100	686987	687382	hypothetical protein	SACI_RS04100	SACI_RS04100
SACI_RS07895	SACI_RS07895	1409903	1410424	DUF1955 domain-containing protein	SACI_RS07895 // SACI_RS07890 // SACI_RS07885 // SACI_RS07880	SACI_RS07895 // SACI_RS07890 // SACI_RS07885 // SACI_RS07880
SACI_RS07900	SACI_RS07900	1410429	1411865	DUF790 family protein	SACI_RS07900	SACI_RS07900
endA	SACI_RS04105	687428	687973	tRNA-intron lyase	glyS // SACI_RS04120 // SACI_RS04115 // SACI_RS04110 // endA	glyS // SACI_RS04120 // SACI_RS04115 // SACI_RS04110 // endA
SACI_RS00140	SACI_RS00140	21085	21975	methyltransferase domain-containing protein	SACI_RS00140 // SACI_RS00135	SACI_RS00140 // SACI_RS00135
tatC	SACI_RS01240	212877	213713	twin-arginine translocase subunit TatC	tatC	SACI_RS01240
SACI_RS07905	SACI_RS07905	1411899	1413230	DEAD/DEAH box helicase	SACI_RS07905	SACI_RS07905
SACI_RS07910	SACI_RS07910	1413342	1414172	winged helix-turn-helix transcriptional regulator	SACI_RS07910	SACI_RS07910
SACI_RS04110	SACI_RS04110	687983	688615	DUF47 family protein	glyS // SACI_RS04120 // SACI_RS04115 // SACI_RS04110 // endA	glyS // SACI_RS04120 // SACI_RS04115 // SACI_RS04110 // endA
SACI_RS07915	SACI_RS07915	1414159	1414671	hypothetical protein	SACI_RS07925 // SACI_RS07920 // SACI_RS07915	SACI_RS07925 // SACI_RS07920 // SACI_RS07915
SACI_RS00285	SACI_RS00285	48034	48109	tRNA-Pro	SACI_RS00285 // SACI_RS00280 // meaB	SACI_RS00285 // SACI_RS00280 // meaB
SACI_RS07920	SACI_RS07920	1414671	1415075	hypothetical protein	SACI_RS07925 // SACI_RS07920 // SACI_RS07915	SACI_RS07925 // SACI_RS07920 // SACI_RS07915
SACI_RS04115	SACI_RS04115	688640	689038	hypothetical protein	glyS // SACI_RS04120 // SACI_RS04115 // SACI_RS04110 // endA	glyS // SACI_RS04120 // SACI_RS04115 // SACI_RS04110 // endA
SACI_RS01245	SACI_RS01245	213685	214068	hypothetical protein	SACI_RS01250 // SACI_RS01245	SACI_RS01250 // SACI_RS01245
SACI_RS07925	SACI_RS07925	1415113	1416585	carboxypeptidase M32	SACI_RS07925 // SACI_RS07920 // SACI_RS07915	SACI_RS07925 // SACI_RS07920 // SACI_RS07915
SACI_RS04120	SACI_RS04120	689035	689403	hypothetical protein	glyS // SACI_RS04120 // SACI_RS04115 // SACI_RS04110 // endA	glyS // SACI_RS04120 // SACI_RS04115 // SACI_RS04110 // endA
SACI_RS07930	SACI_RS07930	1416680	1420138	MMPL family transporter	SACI_RS07930	SACI_RS07930
glyS	SACI_RS04125	689396	691120	glycine--tRNA ligase	glyS // SACI_RS04120 // SACI_RS04115 // SACI_RS04110 // endA	glyS // SACI_RS04120 // SACI_RS04115 // SACI_RS04110 // endA
SACI_RS07935	SACI_RS07935	1420122	1420727	class I SAM-dependent methyltransferase	SACI_RS07935	SACI_RS07935
speB	SACI_RS04130	691161	692051	agmatinase	speB	SACI_RS04130
SACI_RS07940	SACI_RS07940	1420769	1422247	AarF/ABC1/UbiB kinase family protein	SACI_RS07940	SACI_RS07940
SACI_RS11510	SACI_RS11510	21901	22383	DUF371 domain-containing protein	SACI_RS00145 // SACI_RS11510	SACI_RS00145 // SACI_RS11510
SACI_RS01250	SACI_RS01250	214096	214386	twin-arginine translocase TatA/TatE family subunit	SACI_RS01250 // SACI_RS01245	SACI_RS01250 // SACI_RS01245
SACI_RS07945	SACI_RS07945	1422278	1422658	Hsp20/alpha crystallin family protein	SACI_RS07945	SACI_RS07945
SACI_RS11605	SACI_RS11605	692029	692175	DNA-directed RNA polymerase subunit P	SACI_RS11605	SACI_RS11605
SACI_RS07950	SACI_RS07950	1422783	1423643	(Fe-S)-binding protein	SACI_RS07955 // SACI_RS07950	SACI_RS07955 // SACI_RS07950
SACI_RS07955	SACI_RS07955	1423643	1424809	lactate utilization protein	SACI_RS07955 // SACI_RS07950	SACI_RS07955 // SACI_RS07950
yciH	SACI_RS04135	692263	692562	stress response translation initiation inhibitor YciH	yciH	SACI_RS04135
SACI_RS07960	SACI_RS07960	1424856	1426610	hypothetical protein	SACI_RS07960	SACI_RS07960
SACI_RS01255	SACI_RS01255	214660	215376	ABC transporter ATP-binding protein	SACI_RS01260 // SACI_RS01255	SACI_RS01260 // SACI_RS01255
SACI_RS07965	SACI_RS07965	1426884	1428551	MFS transporter	SACI_RS07970 // SACI_RS07965	SACI_RS07970 // SACI_RS07965
SACI_RS04140	SACI_RS04140	692672	693595	transcription initiation factor IIB	SACI_RS04140	SACI_RS04140
SACI_RS07970	SACI_RS07970	1428490	1428912	winged helix DNA-binding protein	SACI_RS07970 // SACI_RS07965	SACI_RS07970 // SACI_RS07965
SACI_RS04145	SACI_RS04145	693704	693973	DUF131 domain-containing protein	SACI_RS04145	SACI_RS04145
SACI_RS07975	SACI_RS07975	1429280	1430254	hypothetical protein	SACI_RS07975	SACI_RS07975
SACI_RS07980	SACI_RS07980	1430325	1430801	deoxycytidine triphosphate deaminase	SACI_RS07980	SACI_RS07980
SACI_RS00145	SACI_RS00145	22370	22651	YhbY family RNA-binding protein	SACI_RS00145 // SACI_RS11510	SACI_RS00145 // SACI_RS11510
SACI_RS01260	SACI_RS01260	215373	217004	ABC transporter permease subunit	SACI_RS01260 // SACI_RS01255	SACI_RS01260 // SACI_RS01255
SACI_RS11820	SACI_RS11820	694196	694357	integrase	SACI_RS11820	SACI_RS11820
SACI_RS07985	SACI_RS07985	1430819	1431358	hypothetical protein	SACI_RS07985	SACI_RS07985
SACI_RS11690	SACI_RS11690	1440169	1440450	hypothetical protein	SACI_RS11690	SACI_RS11690
SACI_RS04155	SACI_RS04155	694942	696009	glycosyltransferase	SACI_RS04155	SACI_RS04155
SACI_RS07990	SACI_RS07990	1431490	1432317	SMP-30/gluconolactonase/LRE family protein	SACI_RS07990	SACI_RS07990
SACI_RS04160	SACI_RS04160	696029	696892	glycosyltransferase	SACI_RS04160	SACI_RS04160
SACI_RS07995	SACI_RS07995	1432438	1433226	M48 family metalloprotease	SACI_RS07995	SACI_RS07995
SACI_RS00300	SACI_RS00300	49161	49294	tRNA-Trp	SACI_RS00300	SACI_RS00300
SACI_RS08000	SACI_RS08000	1433740	1434384	hypothetical protein	SACI_RS08005 // SACI_RS08000	SACI_RS08005 // SACI_RS08000
SACI_RS01265	SACI_RS01265	217169	218701	biotin carboxylase	SACI_RS01275 // SACI_RS01270 // SACI_RS01265	SACI_RS01275 // SACI_RS01270 // SACI_RS01265
SACI_RS04165	SACI_RS04165	697526	698449	M48 family metalloprotease	SACI_RS04165	SACI_RS04165
SACI_RS08005	SACI_RS08005	1434419	1435297	tRNA methyltransferase	SACI_RS08005 // SACI_RS08000	SACI_RS08005 // SACI_RS08000
SACI_RS08010	SACI_RS08010	1435511	1436146	hypothetical protein	SACI_RS08010	SACI_RS08010
cadA	SACI_RS04170	698592	700817	cadmium-translocating P-type ATPase	SACI_RS11610 // cadA	SACI_RS11610 // cadA
SACI_RS08015	SACI_RS08015	1436333	1438090	S9 family peptidase	SACI_RS08015	SACI_RS08015
SACI_RS08020	SACI_RS08020	1438539	1439069	hypothetical protein	SACI_RS08020	SACI_RS08020
SACI_RS11515	SACI_RS11515	22557	22913	ribonuclease P	SACI_RS11515	SACI_RS11515
SACI_RS01270	SACI_RS01270	218701	219204	biotin/lipoyl-binding protein	SACI_RS01275 // SACI_RS01270 // SACI_RS01265	SACI_RS01275 // SACI_RS01270 // SACI_RS01265
SACI_RS11610	SACI_RS11610	700810	700977	YHS domain-containing protein	SACI_RS11610 // cadA	SACI_RS11610 // cadA
SACI_RS08035	SACI_RS08035	1441593	1442975	hypothetical protein	SACI_RS08035	SACI_RS08035
SACI_RS04175	SACI_RS04175	701108	701617	TRASH domain-containing protein	SACI_RS04180 // SACI_RS04175	SACI_RS04180 // SACI_RS04175
SACI_RS08030	SACI_RS08030	1440945	1441511	hypothetical protein	SACI_RS08030	SACI_RS08030
SACI_RS08100	SACI_RS08100	1453898	1454347	hypothetical protein	SACI_RS08100 // SACI_RS08095	SACI_RS08100 // SACI_RS08095
SACI_RS01275	SACI_RS01275	219222	220781	acyl-CoA carboxylase subunit beta	SACI_RS01275 // SACI_RS01270 // SACI_RS01265	SACI_RS01275 // SACI_RS01270 // SACI_RS01265
SACI_RS04180	SACI_RS04180	701644	701922	hypothetical protein	SACI_RS04180 // SACI_RS04175	SACI_RS04180 // SACI_RS04175
SACI_RS08045	SACI_RS08045	1443499	1444839	hypothetical protein	SACI_RS08055 // SACI_RS08050 // SACI_RS08045	SACI_RS08055 // SACI_RS08050 // SACI_RS08045
SACI_RS04185	SACI_RS04185	701985	703760	AAA family ATPase	SACI_RS04195 // SACI_RS04190 // SACI_RS04185	SACI_RS04195 // SACI_RS04190 // SACI_RS04185
SACI_RS04190	SACI_RS04190	703792	704349	hypothetical protein	SACI_RS04195 // SACI_RS04190 // SACI_RS04185	SACI_RS04195 // SACI_RS04190 // SACI_RS04185
SACI_RS00150	SACI_RS00150	22932	23591	16S rRNA methyltransferase	SACI_RS00150	SACI_RS00150
SACI_RS08175	SACI_RS08175	1471109	1471708	hypothetical protein	SACI_RS08175	SACI_RS08175
SACI_RS04195	SACI_RS04195	704349	705005	hypothetical protein	SACI_RS04195 // SACI_RS04190 // SACI_RS04185	SACI_RS04195 // SACI_RS04190 // SACI_RS04185
SACI_RS01280	SACI_RS01280	220907	223024	DEAD/DEAH box helicase	SACI_RS01280	SACI_RS01280
SACI_RS08060	SACI_RS08060	1446821	1447354	DUF998 domain-containing protein	SACI_RS08060	SACI_RS08060
SACI_RS04200	SACI_RS04200	704955	706073	ATP-binding cassette domain-containing protein	SACI_RS04200	SACI_RS04200
SACI_RS08070	SACI_RS08070	1448374	1449369	zinc-binding dehydrogenase	SACI_RS08075 // SACI_RS08070	SACI_RS08075 // SACI_RS08070
SACI_RS08065	SACI_RS08065	1447463	1448230	hypothetical protein	SACI_RS08065	SACI_RS08065
SACI_RS04205	SACI_RS04205	706323	707582	hypothetical protein	SACI_RS04205	SACI_RS04205
rpl12p	SACI_RS06950	1244440	1244757	50S ribosomal protein P1	rpl12p // SACI_RS06945 // SACI_RS06940 // SACI_RS06935 // SACI_RS06930 // SACI_RS06925	rpl12p // SACI_RS06945 // SACI_RS06940 // SACI_RS06935 // SACI_RS06930 // SACI_RS06925
merA	SACI_RS08160	1467050	1468414	mercury(II) reductase	merA	SACI_RS08160
SACI_RS04210	SACI_RS04210	708228	708533	hypothetical protein	SACI_RS04210	SACI_RS04210
ffs	SACI_RS00445	72170	72476	signal recognition particle sRNA	ffs // SACI_RS00440 // SACI_RS00435 // SACI_RS00430 // SACI_RS00425	ffs // SACI_RS00440 // SACI_RS00435 // SACI_RS00430 // SACI_RS00425
SACI_RS08075	SACI_RS08075	1449390	1450328	membrane dipeptidase	SACI_RS08075 // SACI_RS08070	SACI_RS08075 // SACI_RS08070
SACI_RS04215	SACI_RS04215	708849	710294	ammonium transporter	SACI_RS04215	SACI_RS04215
SACI_RS01285	SACI_RS01285	223187	223384	ribbon-helix-helix protein, CopG family	SACI_RS01290 // SACI_RS01285	SACI_RS01290 // SACI_RS01285
SACI_RS08080	SACI_RS08080	1450416	1450697	cation transporter	SACI_RS08080	SACI_RS08080
